address,Latitude,Longitude,type,count,time,image,score
대전 대덕구 상서당3길 16,36.4216090560865,127.423704564947,대형폐기물,0,2000-01-01 03:38:35.642636,,0
대전광역시 대덕구 상서동 418-4,36.4215451599694,127.423832559993,pp마대,9,2024-11-04 18:06:47.708478,,0.8198832748554994
대전광역시 서구 관저동 1595,36.2930906867541,127.341588530066,pp마대,5,2024-09-06 18:06:47.708478,,0.5351189897136758
대전광역시 대덕구 상서동 415-1,36.4213463075871,127.424203570367,pp마대,1,2024-02-18 18:06:47.709478,,0.6773598337523837
대전광역시 서구 도안동 1930,36.3091698761741,127.353978865051,pp마대,7,2024-11-08 18:06:47.709478,,0.7928826549058361
대전광역시 서구 도안동 2104,36.3073535817817,127.352624191962,pp마대,9,2024-06-02 18:06:47.709478,,0.6912017851238356
대전광역시 서구 관저동 1635,36.2929572270483,127.340480628472,pp마대,9,2024-01-02 18:06:47.710478,,0.1648985328782084
대전광역시 대덕구 상서동 411,36.4219009695207,127.423874747094,pp마대,7,2024-09-05 18:06:47.710478,,0.022092264984299
대전광역시 서구 관저동 1420-1,36.3003026462154,127.341570097626,대형폐기물,5,2024-04-02 18:06:47.711478,,0.5000924979954029
대전광역시 대덕구 상서동 804,36.4213188752324,127.42464497941,대형폐기물,7,2023-12-14 18:06:47.711478,,0.0805997355264287
대전 대덕구 상서당3길 16,36.4216090560865,127.423704564947,대형폐기물,0,2024-11-29 20:05:46.365651,,0
